3842	1	0	0	0	0	0	-1	1.461	0	0
3846	1	6	2	21	452.287	1	2	0.707	2.667	0
3848	2	2	0	1	611.35	0	-1	-0.466	0.5	0
3853	0	0	0	0	140.961	0	0	0	0	0
3854	0	0	0	0	244.586	0	0	0	0	0
3856	11	16	40	189	609.095	1	-0.46	-0.397	2.125	-0.142
3857	0	2	2	0	293.839	0	0	0	3.5	0
3858	0	1	10	5	595.141	0	0	0	0	-0.034
3859	0	0	0	0	476.199	0	0	0	0	0
3860	0	0	1	0	604.165	0	0	0	0	1.372
3862	0	1	0	53	609.32	0	0	0	4	0
3863	1	0	0	0	467.082	0	0	-0.535	0	0
3864	40	19	58	98	599.343	5	-0.207	-0.314	2.105	0.041
3866	1	4	3	13	586.113	0	-1	0.432	3.75	0
3867	6	1	7	41	612.539	1	0.053	0.29	1	-0.202
3869	1	2	21	27	464.302	0	-1	-0.048	2.5	0.054
3870	1	2	2	23	603.154	0	-1	-1	1.5	0
3871	2	2	0	0	389.019	0	-1	0.003	1.5	0
3873	3	5	11	89	408.234	1	3	-0.337	3	0.425
3874	0	1	2	0	487.736	0	0	0	0	0
3875	0	1	2	12	611.446	0	0	0	0	0
3876	0	0	1	3	557.146	0	0	0	0	-1
3879	0	2	0	1	551.263	0	0	0	2.5	0
3880	13	8	45	31	240.89	4	0.439	-0.01	3.125	-0.032
3884	1	6	2	13	595.907	0	0	-0.471	1.333	0
3885	1	2	0	3	610.093	1	1	0	1.5	0
3887	1	0	0	0	289.316	0	0	0	0	0
3889	0	0	0	0	530.088	0	0	0	0	0
3890	3	0	5	0	547.333	0	0	0.417	0	-0.088
3891	0	1	2	7	603.105	0	0	0	2	0
3892	0	0	0	13	611.192	0	0	0	0	0
3893	8	0	0	3	500.053	2	0.75	0.519	0	0
3894	0	0	0	0	0	0	0	0	0	0
3896	0	0	0	0	388.861	0	0	0	0	0
3899	9	0	0	1	133.615	1	-0.503	-0.102	0	0
3900	0	2	2	1	16.243	0	0	0	2	0
3901	2	1	0	1	576.143	2	1	1	1	0
3902	1	3	1	3	592.012	0	0	0	0	0
3903	6	0	1	24	612.369	0	-1	-0.744	0	0
3905	13	2	15	400	609.543	0	-1	-0.659	2	-0.033
3906	1	65	115	1	614.218	0	0	-0.267	2.215	-0.333
3908	0	2	3	9	590.913	0	0	0	7.5	0
3911	8	0	5	94	599.167	1	-0.556	-0.104	0	1.323
3912	0	1	1	0	1.968	0	0	0	0	0
3914	0	3	2	5	556.958	0	0	0	0.333	0
3917	1	2	1	15	588.066	0	0	3.08	1.5	0
3918	0	0	0	0	510.393	0	0	0	0	0
3919	3	0	4	6	115.834	1	0.154	-0.108	0	-0.428
3920	0	0	0	1	612.163	0	0	0	0	0
3921	0	0	0	0	0	0	0	0	0	0
3924	0	1	1	0	218.047	0	0	0	11	0
3927	0	0	4	11	592.033	0	0	0	0	-0.593
3928	6	26	45	22	610.207	3	0.636	0.573	1.923	-0.102
3932	0	0	0	0	0	0	0	0	0	0
3933	20	8	31	64	612.281	4	0.027	0.279	6.75	0.297
3934	1	0	5	4	576.799	0	-1	1	0	0
3935	3	0	2	5	589.555	1	0.6	-0.303	0	-0.707
3937	0	1	1	4	586.87	0	0	0	0	0
3938	4	0	0	13	535.073	0	-1	0.072	0	0
3941	0	1	1	8	83.911	0	0	0	0	0
3942	59	3	43	27	546.03	12	0.168	0.158	13.667	0.263
3943	2	0	5	6	568.269	0	-1	0.429	0	-0.05
3944	0	4	7	11	210.692	0	0	0	3	0
3946	0	1	1	2	419.915	0	0	0	1	0
3948	4	14	21	52	611.007	0	-1	-0.724	2.071	0
3951	0	2	0	0	28.633	0	0	0	5	0
3953	14	2	14	57	596.046	3	-0.235	-0.291	2.5	-0.224
3954	24	2	12	4	606.882	0	-1	-0.312	1	-0.192
3955	9	3	11	22	603.826	4	0.69	-0.247	1	0.315
3956	7	13	5	23	611.211	2	1.105	-0.632	2.077	0
3957	1	0	0	0	438.888	1	1	-1	0	0
3958	54	0	19	3	604.804	4	-0.679	-0.652	0	-0.047
3960	0	0	0	0	443.083	0	0	0	0	0
3963	1	8	10	8	567.73	0	-1	-0.426	1.25	0
3964	72	28	142	191	472.677	5	-0.521	-0.288	1.929	-0.053
3965	0	1	1	0	329.784	0	0	0	2	0
3966	0	1	0	5	5.195	0	0	0	1	0
3967	0	2	3	8	560.682	0	0	0	48	-1
3968	0	0	0	0	257.581	0	0	0	0	0
3970	0	1	0	0	330.576	0	0	0	0	0
3971	50	30	123	133	608.958	11	0.093	0.054	3	0.148
3972	1	1	0	0	59.549	0	-1	-0.249	1	0
3976	2	1	0	24	600.217	0	-1	-0.634	0	0
3977	0	1	0	0	0	0	0	0	3	0
3978	0	0	0	4	608.566	0	0	0	0	0
3981	411	4	1005	1653	624.478	98	0.207	0.287	7.75	0.153
3982	1	7	7	7	390.075	1	3	1.732	0.857	0
3983	9	20	56	64	560.07	1	-0.571	-0.079	1.05	-0.195
3984	4	1	1	3	611.81	1	1	0.147	1	-1
3985	5	0	2	14	149.362	0	-1	-0.062	0	0.385
3986	4	0	3	25	561.307	0	-1	0.346	0	-0.177
3988	5	4	1	5	610.949	1	2	-0.707	1.25	0
3991	0	2	2	4	514.379	0	0	0	0	0
3992	0	0	0	3	565.188	0	0	0	0	0
3993	0	2	1	1	433.513	0	0	0	3	-0.577
3995	3	0	0	4	605.793	2	2.429	0.239	0	0
3998	14	2	14	33	609.825	1	-0.417	-0.306	1.5	0
4003	3	2	5	11	531.845	1	1.182	-0.638	0	0.197
4007	2	1	6	4	591.819	0	0	0.366	2	-0.321
4009	1	2	0	6	603.862	1	4	1.826	0.5	0
4010	1	0	0	3	602.78	0	-1	0.707	0	0
4011	5	0	7	2	608.099	1	-0.063	0.447	0	-0.143
4012	4	4	12	66	583.065	1	0.782	-0.13	2.75	0
4015	0	3	10	15	597.218	0	0	0	1.333	0
4016	27	3	27	18	589.16	0	-1	-0.256	1	0.012
4018	2	0	3	0	578.327	0	-1	-0.136	0	0.624
4019	1	1	3	0	290.542	0	0	2.111	1	0
4022	2	0	6	71	421.841	0	-1	-0.723	0	0.167
4023	3	0	0	0	540.633	0	0	0.134	0	0
4025	0	0	0	0	548.525	0	0	0	0	0
4026	0	0	0	0	184.855	0	0	0	0	0
4027	0	1	1	0	606.173	0	0	0	10	0
4028	8	5	8	19	561.868	2	0.595	-0.806	2.8	-1
4031	0	0	0	2	556.069	0	0	0	0	0
4034	2	0	0	0	20.786	0	-1	-0.854	0	0
4035	0	2	1	9	589.622	0	0	0	1.5	0
4037	0	0	0	3	499.741	0	0	0	0	0
4038	1	2	0	2	469.706	0	0	-0.227	3.5	0
4039	0	0	0	0	583.865	0	0	0	0	0
4040	12	42	44	18	607.997	4	0.502	-0.332	2.286	-0.108
4042	0	8	9	4	566.979	0	0	0	1.25	0
4043	5	0	2	0	569.803	1	1	0.377	0	-0.5
4044	24	0	35	45	565.724	6	0.632	0.196	0	-0.014
4045	1	0	3	3	486.182	0	0	0.426	0	-0.539
4046	3	2	2	38	578.772	0	-1	-0.712	9	0
4047	0	0	0	0	571.101	0	0	0	0	0
4048	0	3	6	3	602.732	0	0	0	4.667	-0.289
4049	0	0	0	0	548.022	0	0	0	0	0
4050	11	0	1	1	434.699	0	-1	-0.529	0	-0.894
4051	0	1	1	8	215.986	0	0	0	1	0
4054	0	0	0	7	465.853	0	0	0	0	0
4055	4	2	0	17	603.603	0	-1	-0.438	2.5	0
4056	0	0	0	0	0	0	0	0	0	0
4057	2	4	0	7	609.761	0	0	0	2.5	0
4058	33	14	55	158	478.087	4	-0.277	-0.299	1.214	0.235
4059	0	0	0	5	553.666	0	0	0	0	0
4060	9	2	5	4	559.33	1	-0.056	0.186	1	2
4061	4	0	1	1	27.569	0	0	0.688	0	0
4064	0	0	0	0	91.3	0	0	0	0	0
4065	3	3	3	19	572.922	1	0.333	0.006	3.667	0
4067	1	2	2	14	581.186	0	0	0	0	0
4070	1	7	4	18	589.009	0	0	0.816	1	0
4071	2	0	2	11	607.151	0	-1	-0.556	0	0
4072	0	2	1	0	563.084	0	0	0	2.5	0
4073	11	2	24	55	602.202	1	-0.206	0.108	9	0.488
4074	1	0	0	0	286.52	1	1	1	0	0
4075	14	0	8	32	496.98	0	-1	-0.162	0	0.373
4076	1	1	3	14	576.991	0	-1	0	0	0
4077	1	2	1	2	36.335	0	0	-0.379	1	0
4079	1	0	2	5	563.106	1	4	-0.5	0	-0.387
4080	1	2	6	12	594.954	0	-1	-0.535	1	-0.236
4082	7	0	9	13	543.862	2	0.75	1.113	0	0.124
4083	0	0	2	2	580.297	0	0	0	0	0.992
4084	1	3	19	63	580.733	0	0	-0.707	1.333	-0.071
4085	2	3	1	5	574.771	1	1	1	1.667	0
4086	77	12	126	70	540.423	17	0.137	0.144	3.75	0.241
4087	0	1	1	3	6.671	0	0	0	6	0
4088	2	2	5	18	594.926	0	0	-0.302	0.5	0
4089	3	1	2	8	609.194	0	-1	-0.564	0	0
4090	3	2	6	22	460.224	1	1.222	0.061	0	-0.163
4091	4	12	14	19	566.348	1	0.283	-0.154	2.083	0
4092	27	5	39	111	546.468	3	-0.254	0.007	4.8	0.16
4093	11	17	34	44	606.143	1	-0.26	-0.35	2.529	0.218
4094	0	1	1	2	493.852	0	0	0	2	0
4095	5	2	3	8	594.084	0	-1	0.9	3.5	0.236
4096	55	1	54	86	601.112	13	0.844	0.588	4	0.151
4097	7	4	8	18	561.323	0	-1	0.136	7	0.115
4098	1	1	4	6	578.189	0	-1	0	8	0
4099	4	0	1	15	7.743	0	-1	-0.446	0	0
4100	10	5	11	21	209.785	0	-1	-0.642	4.4	-0.707
4101	0	0	0	3	579.258	0	0	0	0	0
4102	57	4	81	370	610.368	17	0.658	0.921	10.5	0.207
4103	11	1	21	13	604.341	4	0.5	1.113	2	0.178
4104	56	8	162	343	609.657	8	-0.061	-0.154	5.875	0.088
4105	5	11	13	16	589.693	2	0.727	-1.146	1.273	0
4106	0	0	0	0	580.527	0	0	0	0	0
4107	2	0	0	0	27.604	0	-1	-0.54	0	0
4108	1	5	5	17	362.758	0	0	0	2.4	0.667
4109	0	0	0	4	593.634	0	0	0	0	0
4110	0	1	0	0	58.006	0	0	0	5	0
4111	9	9	10	19	594.558	1	-0.16	-0.385	2.333	0
4112	3	0	0	0	16.179	0	-1	0.811	0	0
4113	1	1	0	0	1.024	0	0	-0.5	2	0
4115	5	9	1	11	542.597	1	0.5	-0.598	1.889	0
4116	1	1	1	0	458.501	1	1	1	4	1
4117	0	2	1	0	596.102	0	0	0	1	0
4118	3	2	3	4	171.481	0	-1	-0.093	2.5	-1.414
4120	4	1	10	28	575.275	1	1	0.421	3	-0.214
4122	8	2	19	98	603.201	0	-1	0.186	9.5	0.517
4123	1	6	9	13	564.503	0	-1	-0.19	9.167	-0.354
4124	0	0	1	1	602.11	0	0	0	0	1
4125	5	0	0	6	134.624	2	0.496	0.47	0	0
4126	11	0	2	33	95.862	3	0.135	0.269	0	0.5
4128	0	0	0	0	608.638	0	0	0	0	0
4129	422	1	268	58	609.277	98	0.291	0.346	6	0.134
4130	2	2	3	8	158.44	0	-1	-0.178	6	0
4131	1	1	1	4	551.624	1	1	1	6	0
4132	0	0	0	0	0.949	0	0	0	0	0
4134	4	3	23	22	565.756	1	1	0.186	1.667	0.032
4135	10	1	9	66	495.117	1	-0.267	0.025	10	-0.202
4137	3	0	1	0	62.126	0	0	1.579	0	0
4138	2	0	1	74	607.996	1	3	1.414	0	0
4139	1	0	0	0	601.878	0	0	-0.875	0	0
4142	0	2	2	0	20.087	0	0	0	2.5	0
4143	5	45	35	15	608.702	2	0.5	-1.112	0.467	0
4149	30	4	14	315	602.102	1	-0.715	-0.212	2	-0.037
4150	1	0	1	0	114.914	0	0	0	0	1
4151	0	0	0	0	406.431	0	0	0	0	0
4152	0	0	0	0	540.012	0	0	0	0	0
4153	0	1	5	2	114.5	0	0	0	5	0
4154	0	0	0	3	606.897	0	0	0	0	0
4156	0	1	0	21	581.674	0	0	0	2	0
4158	0	0	1	8	342.181	0	0	0	0	-0.773
4159	0	0	0	0	576.914	0	0	0	0	0
4160	11	6	6	68	601.733	2	0.143	0.339	2.667	0
4161	44	9	78	162	609.021	12	0.609	0.158	1.333	-0.023
4162	13	2	3	22	608.702	0	-1	-0.187	0.5	0.236
4163	0	0	0	4	592.851	0	0	0	0	0
4165	7	1	6	19	598.944	0	-1	-0.242	0	-0.362
4166	0	0	0	0	384.173	0	0	0	0	0
4167	3	1	0	5	556.035	1	0.687	0.573	0	0
4168	0	1	2	0	16.191	0	0	0	3	0
4169	0	0	0	0	445.908	0	0	0	0	0
4170	2	0	0	0	455.861	0	0	0	0	0
4173	2	0	0	8	237.072	0	-1	0.516	0	0
4175	5	2	6	23	432.747	0	-1	-0.517	3	0.011
4176	0	0	0	0	8.922	0	0	0	0	0
4177	1	6	6	1	578.788	0	0	0	2.333	0
4178	6	0	0	0	186.742	1	-0.106	0.072	0	0
4179	6	4	11	31	606.104	1	0.333	-0.667	1.25	-0.119
4180	0	0	0	0	536.411	0	0	0	0	0
4181	27	10	50	46	608.747	3	-0.311	0.052	1.3	0.364
4182	4	4	8	44	600.96	1	0.311	0.651	1.25	-0.36
4183	2	2	6	15	530.461	0	-1	-0.553	4	0.566
4184	2	0	2	4	149.08	0	-1	-0.936	0	-0.391
4185	1	0	0	7	39.756	1	7	2.131	0	0
4186	0	0	0	1	0	0	0	0	0	0
4187	0	0	0	0	584.257	0	0	0	0	0
4188	1	0	0	0	608.584	0	0	0	0	0
4190	7	0	22	3	586.248	0	-1	-0.266	0	-0.042
4192	0	1	1	1	607.998	0	0	0	4	0
4193	0	0	0	0	397.898	0	0	0	0	0
4194	12	0	4	8	527.946	0	-1	-0.366	0	0
4196	0	2	1	2	558.22	0	0	0	0	0
4197	3	0	2	1	549.013	0	0	0.906	0	0
4198	0	0	1	5	442.124	0	0	0	0	-1.414
4199	0	1	0	0	238.239	0	0	0	0	0
4200	1	3	2	0	607.175	0	-1	-0.244	5	0
4201	1	0	0	0	525.898	0	-1	-0.707	0	0
4202	1	1	0	0	601.389	0	0	0	1	0
4203	1	0	0	0	568.467	0	-1	-0.866	0	0
4204	0	0	0	0	587.067	0	0	0	0	0
4205	1	0	0	1	98.059	0	0	-0.632	0	0
4206	7	6	12	4	607.861	0	0	0.727	1.167	-0.236
4207	4	4	11	7	593.716	1	2	0.398	22	0
4209	0	0	1	2	0	0	0	0	0	-0.393
4211	2	5	3	15	565.423	1	1	1	0.6	0
4212	2	0	0	21	592.115	0	0	-1.225	0	0
4213	1	2	5	8	6.026	0	-1	-0.707	1	0
4214	0	0	0	0	6.476	0	0	0	0	0
4215	1	1	2	0	37.595	0	0	-0.445	4	0
4216	0	0	0	7	586.024	0	0	0	0	0
4218	0	0	0	4	586.933	0	0	0	0	0
4219	1	2	5	0	572.052	1	1	-1	1	0
4220	4	4	6	15	502.161	1	0.186	-0.345	1.25	0
4221	2	0	0	0	211.299	1	0.867	1.896	0	0
4222	7	0	9	15	580.218	0	-1	-0.322	0	0.267
4223	3	0	0	2	109.064	1	1.27	0.131	0	0
4224	0	3	0	0	584.812	0	0	0	0.333	0
4226	1	0	1	3	605.994	0	-1	1.414	0	0
4227	0	1	0	15	592.247	0	0	0	3	0
4228	0	0	0	3	529.045	0	0	0	0	0
4229	39	1	54	35	577.899	4	-0.286	0.378	2	0.222
4230	10	4	13	42	556.556	3	0.999	-0.834	3	-0.134
4231	0	0	0	1	489.215	0	0	0	0	0
4232	2	1	1	10	604.952	0	-1	-0.487	45	0
4233	0	0	0	0	100.85	0	0	0	0	0
4234	13	0	14	12	594.467	0	-1	0.081	0	-0.011
4235	13	19	20	91	568.102	3	0.031	-0.466	2.895	0.255
4236	25	1	23	16	608.479	3	-0.169	0.204	2	0.289
4237	0	0	1	9	590.73	0	0	0	0	0
4238	0	0	0	0	0	0	0	0	0	0
4240	30	4	32	154	604.732	5	-0.196	-0.354	3.25	-0.131
4242	0	0	0	2	605.723	0	0	0	0	0
4243	1	0	0	4	508.839	0	-1	0	0	0
4245	1	0	0	3	49.022	0	0	0.707	0	0
4247	0	0	0	0	0	0	0	0	0	0
4248	1	1	0	0	103.731	0	0	-0.816	2	0
4249	1	1	0	4	219.877	0	-1	-0.843	0	0
4250	0	1	1	0	2.948	0	0	0	0	0
4253	1	2	4	2	325.029	0	0	0.169	7.5	0
4254	10	6	6	0	605.653	0	-1	-0.699	1.667	0
4256	5	0	1	3	102.111	1	2.077	1.039	0	-0.677
4257	75	0	77	157	599.37	15	0.066	0.18	0	0.088
4258	0	4	3	5	601.281	0	0	0	1.5	1.069
4260	2	2	1	0	56.994	0	0	0.085	2	1
4261	1	4	10	21	570.555	0	0	-1.414	0	-0.902
4262	0	0	0	0	0	0	0	0	0	0
4263	0	0	0	7	1.025	0	0	0	0	0
4264	0	0	1	0	0.027	0	0	0	0	0
4265	3	3	7	3	585.99	0	-1	-0.74	3	0
4266	2	2	0	0	44.093	0	-1	-0.333	0	0
4269	0	1	0	1	545.354	0	0	0	1	0
4270	0	0	0	0	0.203	0	0	0	0	0
4271	5	4	2	9	494.744	0	-1	0.042	2.5	0
4272	3	4	22	42	607.401	0	-1	0.396	1	0
4273	32	5	59	327	607.096	4	0.062	-0.074	5.8	-0.01
4274	8	4	10	24	604.89	1	-0.225	-0.382	4.75	0
4275	1	1	2	2	584.251	0	0	-0.459	0	0
4276	1	3	16	104	605.994	0	0	0	8.333	1.732
4277	0	0	0	0	569.815	0	0	0	0	0
4278	6	14	20	79	606.781	1	-0.125	-0.39	1.286	-1
4280	2	0	0	0	51.695	0	-1	-0.194	0	0
4282	3	3	5	34	600.644	0	-1	0.247	1	1.414
4284	2	3	5	3	597.801	0	-1	0.707	1	0.5
4285	4	0	0	6	571.967	0	-1	-0.252	0	0
4286	3	0	2	1	578.62	0	-1	-0.164	0	0.5
4288	1	0	0	5	482.641	0	0	-0.422	0	0
4290	2	0	0	2	597.008	0	-1	-1.172	0	0
4292	1	2	1	16	537.734	0	-1	-1	1.5	0
4293	1	1	2	0	367.571	0	-1	-0.577	0	0
4297	1	0	0	0	0	1	4	1.886	0	0
4298	2	0	0	3	568.98	1	3	1.606	0	0
4299	1	2	3	0	590.202	0	0	-0.577	1	0
4303	0	0	0	1	481.553	0	0	0	0	0
4304	2	0	2	2	588.084	0	0	-0.316	0	0
4305	0	0	0	5	591.969	0	0	0	0	0
4306	0	1	2	57	606.837	0	0	0	0	-0.312
4307	0	0	0	1	368.709	0	0	0	0	0
4308	0	0	0	7	575.68	0	0	0	0	0
4309	1	1	0	0	12.183	0	0	0	0	0
4310	1	1	4	21	606.068	0	0	0	0	0.427
4311	0	0	0	0	537.927	0	0	0	0	0
4313	0	0	0	2	598.96	0	0	0	0	0
4314	3	17	15	36	544.285	1	5.998	0.837	2.824	0
4315	1	1	7	3	598.688	0	0	1.698	1	1.294
4317	1	15	10	18	606.869	1	1	0	1.667	0
4318	0	0	0	1	414.989	0	0	0	0	0
4319	2	2	4	3	583.097	1	3	0.302	0	0
4320	0	0	0	0	603.712	0	0	0	0	0
4321	0	5	3	51	515.667	0	0	0	1.4	0
4324	4	3	2	12	578.34	0	-1	-0.811	0.333	0
4326	1	0	0	1	598.498	0	0	-1.01	0	0
4327	1	0	0	12	537.678	0	-1	-0.171	0	0
4328	0	5	4	2	240.559	0	0	0	2	0
4329	0	4	2	4	529.081	0	0	0	0.75	0
4332	0	2	2	13	380.439	0	0	0	2.5	-0.693
4333	1	2	5	0	218.178	0	0	-0.855	2	0
4334	0	3	3	4	523.544	0	0	0	2.333	0
4335	11	3	5	29	536.002	0	-1	0.212	1.667	-0.789
4336	0	0	0	0	0	0	0	0	0	0
4338	1	0	1	4	606.54	0	0	1	0	0
4339	0	1	6	9	578.826	0	0	0	7	0
4342	1	1	0	0	603.491	0	-1	-0.146	1	0
4345	0	0	0	0	511.98	0	0	0	0	0
4348	5	2	2	59	604.283	0	-1	-0.534	2	-1
4351	1	3	5	2	565.261	0	0	-0.502	3.667	0
4353	15	1	10	18	530.29	2	0.63	-0.188	1	-0.083
4354	0	0	0	0	572.506	0	0	0	0	0
4356	0	2	1	0	559.53	0	0	0	0.5	0
4358	241	13	204	613	579.504	87	0.717	0.633	4.923	0.162
4359	1	2	1	1	606.401	1	7	2.5	1.5	0
4360	0	0	0	1	595.282	0	0	0	0	0
4361	6	0	5	40	504.9	1	0	-0.113	0	-0.141
4362	1	1	0	5	605.564	0	-1	-1.046	1	0
4363	1	1	2	7	108.537	1	4.999	-0.447	3	0
4364	0	1	0	0	581.562	0	0	0	2	0
4366	0	1	1	0	471.083	0	0	0	1	0
4368	0	1	0	0	589.245	0	0	0	0	0
4369	0	0	0	6	556.692	0	0	0	0	0
4371	44	3	59	43	578.052	1	-0.848	-0.554	0.333	-0.151
4374	3	1	0	14	605.436	0	-1	-0.606	3	0
4375	22	2	11	68	587.327	4	0.113	0.864	2.5	0.204
4376	0	1	3	7	595.092	0	0	0	3	0
4377	840	22	1623	5091	606.628	143	0.127	0.169	5.318	0.095
4378	1	1	2	0	223.127	0	0	-1	2	0
4379	0	0	0	1	579.306	0	0	0	0	0
4380	16	15	36	77	570.196	7	1.14	0.384	3.733	-0.354
4381	13	1	1	5	603.108	0	-1	-0.484	0	0
4385	11	14	28	20	588.606	1	-0.439	0.15	1.286	0.142
4386	2314	6	1230	820	606.393	451	0.166	0.344	2.833	-0.006
4387	0	0	0	0	585.685	0	0	0	0	0
4388	2	20	5	45	527.824	0	-1	0.004	2.15	0
4390	82	12	45	261	606.374	21	0.397	0.254	2.167	-0.073
4391	3	0	2	4	583.119	0	-1	-0.164	0	0
4392	8	4	8	58	546.079	1	-0.217	-0.327	2	0.055
4393	1	0	0	0	0	0	0	1.225	0	0
4395	1	1	2	4	604.529	0	0	0	17	0
4397	115	0	37	254	382.571	19	0.039	0.09	0	0.311
4398	2	2	5	6	605.431	0	-1	2.145	1.5	0
4399	0	0	0	0	491.542	0	0	0	0	0
4400	0	0	0	1	460.818	0	0	0	0	0
4401	0	0	0	0	173.879	0	0	0	0	0
4402	55	8	23	118	604.15	11	0.061	0.169	1.5	0.007
4403	0	1	1	21	575.741	0	0	0	5	0
4404	0	5	4	0	409.46	0	0	0	2.6	0
4405	3	2	9	45	598.664	1	1.1	0.288	7	-0.817
4406	2	0	1	0	557.474	0	-1	-0.667	0	1.414
4410	1	1	2	8	603.661	1	1	-1	2	0
4411	0	0	0	3	520.618	0	0	0	0	0
4412	3	1	3	3	363.911	0	0	0.796	2	0
4413	0	1	0	3	534.352	0	0	0	1	0
4414	1	2	0	0	603.325	0	-1	-0.222	1.5	0
4415	3	1	0	2	282.706	0	0	1.043	3	0
4416	8	17	17	51	602.14	2	0.169	-0.209	2.294	-0.228
4417	5	0	4	2	517.953	0	-1	-0.705	0	0
4418	2	1	2	1	579.469	0	0	1.225	0	0
4421	0	1	0	0	271.28	0	0	0	1	0
4422	0	0	0	6	494.223	0	0	0	0	0
4423	0	1	4	2	500.397	0	0	0	0	0
4424	0	0	0	0	0.342	0	0	0	0	0
4426	1	1	1	7	212.977	0	0	0	1	0
4430	2	2	1	2	414.028	0	-1	-0.921	2.5	0
4431	0	0	0	0	38.789	0	0	0	0	0
4432	0	1	0	1	605.511	0	0	0	2	0
4433	0	5	9	7	571.864	0	0	0	0.6	0
4434	9	2	18	41	520.211	0	-1	0.611	18	-0.045
4438	0	0	0	0	554.069	0	0	0	0	0
4439	0	0	0	0	91.273	0	0	0	0	0
4440	1	0	0	0	527.117	0	-1	-0.816	0	0
4443	0	0	0	1	594.221	0	0	0	0	0
4444	2	4	11	7	563.674	0	0	-1	3.5	0
4445	0	0	0	0	0	0	0	0	0	0
4446	7	2	7	2	44.953	0	-1	1.552	2.5	-0.236
4448	0	1	1	5	293.981	0	0	0	6	0
4449	0	0	0	0	604.164	0	0	0	0	0
4450	0	1	2	5	588.211	0	0	0	1	-0.577
4451	0	0	2	3	603.03	0	0	0	0	0.211
4454	1	0	0	0	0	1	4.999	0	0	0
4455	1	1	2	2	533.857	1	3	0.905	3	0
4456	1	3	8	14	602.71	0	-1	-0.138	1.333	0
4457	0	0	0	0	493.104	0	0	0	0	0
4458	1	2	5	38	605.222	0	-1	-0.039	2.5	0
4459	5	8	11	13	545.691	2	0.765	-0.838	3.5	0
4460	1	3	3	1	553.779	0	0	0	1.667	0
4461	0	3	4	64	602.462	0	0	0	2	0
4463	32	4	39	38	603.909	2	-0.584	-0.337	3	0.011
4464	70	2	86	365	605.306	9	-0.34	0.249	2	0.051
4465	1	0	21	3	597.599	0	0	-0.662	0	0.091
4466	0	0	0	0	0	0	0	0	0	0
4467	4	8	13	51	597.658	1	0.333	0.364	2.75	-0.069
4468	4	17	19	69	603.044	0	-1	0.193	3.588	-0.451
4470	0	0	0	0	0.316	0	0	0	0	0
4472	2	0	2	0	316.226	1	2	0.707	0	0
4473	8	1	8	1	311.007	1	3	0.813	2	-0.328
4474	0	1	0	0	124.524	0	0	0	33	0
4475	0	0	0	0	545.639	0	0	0	0	0
4476	10	0	8	16	438.961	1	-0.241	-0.286	0	0.053
4477	5	8	6	8	568.462	3	2.83	0.769	1.75	-0.236
4479	1	2	5	3	97.917	0	0	0.403	4	-0.408
4480	3	4	7	7	561.339	0	0	1.207	0.75	0
4481	1	0	0	7	556.111	0	-1	-0.134	0	0
4482	4	0	4	17	603.302	1	1.1	0.236	0	0
4483	0	0	0	1	448.114	0	0	0	0	0
4484	0	0	0	1	45.081	0	0	0	0	0
4485	1	1	0	18	404.442	0	-1	-0.538	5	0
4486	0	0	0	0	554.964	0	0	0	0	0
4487	3	11	15	8	602.133	0	0	-0.761	0.455	0
4488	1	0	0	2	587.107	0	-1	0	0	0
4489	4	0	6	3	545.189	0	0	0.542	0	0.546
4490	1	5	9	1	85.884	0	0	0	1.2	0
4491	18	14	21	68	352.058	2	-0.052	0.173	3	-0.088
4493	6	9	32	31	593.237	1	1.4	-0.733	2.222	0.407
4494	0	1	0	1	218.665	0	0	0	0	0
4495	6	3	11	17	600.691	2	0.263	0.12	6	0.075
4497	0	1	2	1	497.784	0	0	0	2	0
4498	1	0	0	5	322.854	0	-1	0.522	0	0
4499	1	2	3	3	589.702	0	-1	-0.186	2.5	0
4500	1	0	1	44	601.781	0	0	-0.272	0	0
4501	29	11	59	101	602.836	3	-0.266	0.229	1.545	0.054
4503	128	19	87	100	604.405	18	-0.211	-0.19	0.842	0.149
4505	0	1	1	2	511.435	0	0	0	1	0
4506	1	0	0	0	582.392	0	0	-0.707	0	0
4507	10	1	17	0	602.897	1	0.787	-0.085	1	0.4
4508	6	8	21	104	590.123	3	2.519	-0.017	4.25	0.164
4509	25	30	36	52	560.008	5	-0.141	-0.361	1.9	0.163
4510	0	1	0	0	574.082	0	0	0	1	0
4511	0	0	0	0	585.847	0	0	0	0	0
4512	0	1	0	2	433.87	0	0	0	1	0
4513	2	4	5	7	474.56	1	2	0.357	1	0
4514	0	0	0	0	20.639	0	0	0	0	0
4515	229	4	294	773	603.991	47	0.044	0.177	0.75	0.044
4516	7	79	79	301	604.264	0	-1	-0.498	1.949	-0.008
4517	1	6	1	2	493.921	0	0	-0.223	1.167	0
4518	1	6	11	29	574.771	1	1	-1	2.333	0.026
4519	0	1	0	0	1.189	0	0	0	2	0
4520	2	3	5	8	597.061	1	1	-0.577	2.333	0
4522	1	1	1	0	575.15	0	0	0	0	0
4524	0	0	0	1	27.893	0	0	0	0	0
4525	17	11	15	55	599.848	0	-1	-0.662	2.091	0
4526	1	0	0	0	0.435	0	0	0	0	0
4527	39	0	17	14	603.163	11	0.483	0.514	0	0.236
4528	0	0	0	0	0.022	0	0	0	0	0
